Temp_K,Ea_eV,electrolyte,doi,Ionic_Conductivity,Material_Type,avg_electronegativity,avg_atomic_mass,avg_ionic_radius,num_elements,li_fraction,composition_entropy,electronegativity_variance,group_diversity,packing_efficiency_proxy,li_to_anion_ratio,heaviest_element_mass,lightest_element_mass,is_mixture,formula_complexity,total_atoms
312.9568095,0.257237023,Li1.3Al0.3Ti1.7(PO4)3,10.1016/j.ssi.2024.116528,0.000163171,NASICON,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3
312.9703207,0.659959971,Li2OHBr,10.1016/j.ssi.2024.116770,6.21e-06,Garnet-Halide,2.112,22.1576,1.05,4.0,0.4,1.33217904,1.010656,3.0,0.18877551,1.0,79.9,1.008,0.0,20.0,5.0
312.9843614,0.37322698,Li6.5La3Zr1.5Ta0.5O12,10.20517/energymater.2024.201,0.000881285,Garnet,2.284893617,37.49553191,1.116170213,5.0,0.276595745,1.218998086,1.379576,5.0,0.457142857,0.541666667,180.95,6.94,0.0,117.5,23.5
312.9866009,0.214552051,Li6PS5Cl,10.1021/acsaem.4c00341,0.000167537,Argyrodite,1.856153846,20.64692308,1.231538462,4.0,0.461538462,1.118968867,0.69516213,4.0,0.239130435,1.0,35.45,6.94,0.0,52.0,13.0
312.9880025,0.396985109,Li6PS5Cl,10.1021/acsaem.5c00020,5.353741568,Argyrodite,1.856153846,20.64692308,1.231538462,4.0,0.461538462,1.118968867,0.69516213,4.0,0.239130435,1.0,35.45,6.94,0.0,52.0,13.0
312.9967631,0.451285033,Li7La3Zr2O12,10.1021/acsaem.0c02439,0.000533962,Garnet,2.254166667,34.98958333,1.110416667,4.0,0.291666667,1.172954578,1.414307639,4.0,0.514285714,0.583333333,138.91,6.94,0.0,96.0,24.0
312.9991398,0.323120437,Li1.3Al0.3Ti1.7(PO4)3 ,10.1039/d4ta00068d,0.000579222,NASICON,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3
302.9001074,0.25361565350000004,Li1.3Al0.3Ti1.7(PO4)3,10.1021/acsami.4c21057&ref=pdf,0.010451209,NASICON,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3
293.1258106,0.43234393800000004,Li1.5Al0.5Ge1.5(PO4)3,10.1021/acsami.3c03839,0.00010290049999999999,NASICON,2.872432432,22.58135135,1.098648649,5.0,0.081081081,1.080768657,0.765246,5.0,0.314285714,0.125,72.63,6.94,0.0,92.5,18.5
302.7461487,0.43471766700000003,Li1.5Al0.5Ge1.5(PO4)3,10.1021/acsami.3c03839,0.00019112749999999998,NASICON,2.872432432,22.58135135,1.098648649,5.0,0.081081081,1.080768657,0.765246,5.0,0.314285714,0.125,72.63,6.94,0.0,92.5,18.5
312.3704216,0.436078473,Li1.5Al0.5Ge1.5(PO4)3,10.1021/acsami.3c03839,0.000267422,NASICON,2.872432432,22.58135135,1.098648649,5.0,0.081081081,1.080768657,0.765246,5.0,0.314285714,0.125,72.63,6.94,0.0,92.5,18.5
294.5590994,0.3555905915,Li6PS5Br,10.1021/jacs.3c12323,0.048737987499999996,Argyrodite,1.840769231,24.06615385,1.243076923,4.0,0.461538462,1.118968867,0.657884024,4.0,0.224489796,1.0,79.9,6.94,0.0,52.0,13.0
303.6750484,0.353541691,Li6PS5Br,10.1021/jacs.3c12323,0.077818609,Argyrodite,1.840769231,24.06615385,1.243076923,4.0,0.461538462,1.118968867,0.657884024,4.0,0.224489796,1.0,79.9,6.94,0.0,52.0,13.0
312.749004,0.34743264500000004,Li6PS5Br,10.1021/jacs.3c12323,0.1557342585,Argyrodite,1.840769231,24.06615385,1.243076923,4.0,0.461538462,1.118968867,0.657884024,4.0,0.224489796,1.0,79.9,6.94,0.0,52.0,13.0
295.7173234,0.384253864,Li6PS5Cl,10.1021/acsaem.4c01426,0.00123444,Argyrodite,1.856153846,20.64692308,1.231538462,4.0,0.461538462,1.118968867,0.69516213,4.0,0.239130435,1.0,35.45,6.94,0.0,52.0,13.0
298.1808234,0.1878031355,Li7P3S11,10.1016/j.electacta.2016.09.155,0.021953125,Sulfide,1.990952381,23.53619048,1.28,3.0,0.333333333,0.982900728,0.528084807,3.0,0.239130435,0.636363636,32.07,6.94,0.0,63.0,21.0
